game_id,match,time,timestamp,odds_1,odds_x,odds_2,url
7995461,New Jersey Devils -  Chicago Blackhawks,05:30,1547510400,2.08,4.35,3.08,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-chicago-blackhawks-2019-01-15/7995461
7995462,Philadelphia Flyers -  Minnesota Wild,05:30,1547510400,2.77,4.20,2.28,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-minnesota-wild-2019-01-15/7995462
7995463,Washington Capitals -  St. Louis Blues,05:30,1547510400,1.98,4.40,3.32,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-st-louis-blues-2019-01-15/7995463
7995459,Boston Bruins -  Montreal Canadiens,06:00,1547512200,1.84,4.65,3.66,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-montreal-canadiens-2019-01-15/7995459
7995464,Edmonton Oilers -  Buffalo Sabres,07:30,1547517600,2.40,4.20,2.64,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-buffalo-sabres-2019-01-15/7995464
7995465,NY Islanders -  St. Louis Blues,05:30,1547596800,2.18,4.20,3.05,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-st-louis-blues-2019-01-16/7995465
7995466,NY Rangers -  Carolina Hurricanes,05:30,1547596800,3.05,4.33,2.11,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-carolina-hurricanes-2019-01-16/7995466
7995467,Columbus Blue Jackets -  New Jersey Devils,05:30,1547596800,1.80,4.55,3.88,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-new-jersey-devils-2019-01-16/7995467
7995468,Detroit Red Wings -  Anaheim Ducks,06:00,1547598600,2.57,4.20,2.56,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-anaheim-ducks-2019-01-16/7995468
7995469,Montreal Canadiens -  Florida Panthers,06:00,1547598600,2.39,4.33,2.62,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-florida-panthers-2019-01-16/7995469
7995470,Nashville Predators -  Washington Capitals,06:30,1547600400,1.97,4.50,3.25,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-washington-capitals-2019-01-16/7995470
7995471,Minnesota Wild -  Los Angeles Kings,06:30,1547600400,2.05,4.20,3.38,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-los-angeles-kings-2019-01-16/7995471
7995472,Winnipeg Jets -  Vegas Golden Knights,06:30,1547600400,2.39,4.33,2.60,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-vegas-golden-knights-2019-01-16/7995472
7995473,Dallas Stars -  Tampa Bay Lightning,07:00,1547602200,3.25,4.33,2.00,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-tampa-bay-lightning-2019-01-16/7995473
7995474,San Jose Sharks -  Pittsburgh Penguins,08:30,1547607600,2.22,4.40,2.90,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-pittsburgh-penguins-2019-01-16/7995474
7995475,Ottawa Senators -  Colorado Avalanche,05:30,1547683200,3.40,4.60,1.89,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-colorado-avalanche-2019-01-17/7995475
7995476,Philadelphia Flyers -  Boston Bruins,06:00,1547685000,3.20,4.35,2.04,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-boston-bruins-2019-01-17/7995476
7995477,Calgary Flames -  Buffalo Sabres,08:00,1547692200,1.67,4.95,4.25,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-buffalo-sabres-2019-01-17/7995477
7995478,Vancouver Canucks -  Edmonton Oilers,08:30,1547694000,2.39,4.20,2.61,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-edmonton-oilers-2019-01-17/7995478
7995479,Arizona Coyotes -  San Jose Sharks,08:30,1547694000,3.05,4.70,2.04,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-san-jose-sharks-2019-01-17/7995479
7995480,Boston Bruins -  St. Louis Blues,05:30,1547769600,2.01,4.40,3.25,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-st-louis-blues-2019-01-18/7995480
7995481,NY Islanders -  New Jersey Devils,05:30,1547769600,1.99,4.50,3.25,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-new-jersey-devils-2019-01-18/7995481
7995482,NY Rangers -  Chicago Blackhawks,05:30,1547769600,2.38,4.33,2.70,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-chicago-blackhawks-2019-01-18/7995482
7995483,Tampa Bay Lightning -  Toronto Maple Leafs,06:00,1547771400,2.05,4.55,3.04,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-toronto-maple-leafs-2019-01-18/7995483
7995484,Nashville Predators -  Winnipeg Jets,06:30,1547773200,1.91,4.45,3.44,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-winnipeg-jets-2019-01-18/7995484
7995485,Minnesota Wild -  Anaheim Ducks,06:30,1547773200,2.04,4.35,3.50,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-anaheim-ducks-2019-01-18/7995485
7995486,Dallas Stars -  Los Angeles Kings,07:00,1547775000,1.89,4.25,3.65,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-los-angeles-kings-2019-01-18/7995486
7995487,Columbus Blue Jackets -  Montreal Canadiens,05:30,1547856000,2.05,4.40,3.16,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-montreal-canadiens-2019-01-19/7995487
7995488,Florida Panthers -  Toronto Maple Leafs,05:30,1547856000,2.95,4.33,2.23,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-toronto-maple-leafs-2019-01-19/7995488
7995489,Washington Capitals -  NY Islanders,06:00,1547857800,1.96,4.65,3.58,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-ny-islanders-2019-01-19/7995489
7995490,Carolina Hurricanes -  Ottawa Senators,06:00,1547857800,1.71,4.85,4.25,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-ottawa-senators-2019-01-19/7995490
7995491,Calgary Flames -  Detroit Red Wings,07:30,1547863200,1.62,4.95,4.80,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-detroit-red-wings-2019-01-19/7995491
7995492,Arizona Coyotes -  Pittsburgh Penguins,07:30,1547863200,3.48,4.33,2.04,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-pittsburgh-penguins-2019-01-19/7995492
7995493,Vancouver Canucks -  Buffalo Sabres,08:30,1547866800,2.55,4.20,2.50,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-buffalo-sabres-2019-01-19/7995493
7995494,New Jersey Devils -  Anaheim Ducks,23:30,1547920800,2.24,4.50,2.85,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-anaheim-ducks-2019-01-19/7995494
7995495,Colorado Avalanche -  Los Angeles Kings,01:30,1547928000,1.90,4.60,3.60,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-los-angeles-kings-2019-01-19/7995495
7995496,Tampa Bay Lightning -  San Jose Sharks,05:30,1547942400,2.05,4.50,3.14,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-san-jose-sharks-2019-01-20/7995496
7995497,Montreal Canadiens -  Philadelphia Flyers,05:30,1547942400,2.30,4.20,2.77,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-philadelphia-flyers-2019-01-20/7995497
7995498,Boston Bruins -  NY Rangers,05:30,1547942400,1.61,4.85,4.70,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-ny-rangers-2019-01-20/7995498
7995499,Dallas Stars -  Winnipeg Jets,05:30,1547942400,2.59,4.35,2.44,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-winnipeg-jets-2019-01-20/7995499
7995500,St. Louis Blues -  Ottawa Senators,05:30,1547942400,1.72,4.90,4.10,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-ottawa-senators-2019-01-20/7995500
7995501,Nashville Predators -  Florida Panthers,06:30,1547946000,1.71,4.90,4.45,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-florida-panthers-2019-01-20/7995501
7995502,Minnesota Wild -  Columbus Blue Jackets,07:30,1547949600,2.28,4.20,2.85,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-columbus-blue-jackets-2019-01-20/7995502
7995503,Vegas Golden Knights -  Pittsburgh Penguins,08:30,1547953200,2.08,4.70,3.10,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-pittsburgh-penguins-2019-01-20/7995503
7995504,Edmonton Oilers -  Calgary Flames,08:30,1547953200,2.85,4.33,2.21,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-calgary-flames-2019-01-20/7995504
7995505,Chicago Blackhawks -  Washington Capitals,23:00,1548005400,3.15,4.50,2.04,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-washington-capitals-2019-01-20/7995505
7995506,NY Islanders -  Anaheim Ducks,01:30,1548014400,1.73,4.50,4.35,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-anaheim-ducks-2019-01-20/7995506
7995507,Vancouver Canucks -  Detroit Red Wings,02:30,1548018000,2.11,4.33,3.05,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-detroit-red-wings-2019-01-20/7995507
7995508,Toronto Maple Leafs -  Arizona Coyotes,05:30,1548028800,1.60,5.55,4.80,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-arizona-coyotes-2019-01-21/7995508
7995509,Edmonton Oilers -  Carolina Hurricanes,08:00,1548037800,2.83,4.20,2.30,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-carolina-hurricanes-2019-01-21/7995509
7995510,Colorado Avalanche -  Nashville Predators,01:30,1548100800,2.50,4.20,2.50,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-nashville-predators-2019-01-21/7995510
7995511,Los Angeles Kings -  St. Louis Blues,02:30,1548104400,2.88,4.10,2.24,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-st-louis-blues-2019-01-21/7995511
7995512,Vegas Golden Knights -  Minnesota Wild,04:30,1548111600,1.87,4.40,3.65,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-minnesota-wild-2019-01-22/7995512
7995513,Florida Panthers -  San Jose Sharks,05:30,1548115200,2.70,4.33,2.29,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-san-jose-sharks-2019-01-22/7995513
7995514,Washington Capitals -  San Jose Sharks,05:30,1548201600,2.16,4.20,2.98,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-san-jose-sharks-2019-01-23/7995514
7995515,Ottawa Senators -  Arizona Coyotes,06:00,1548203400,2.45,4.25,2.55,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-arizona-coyotes-2019-01-23/7995515
7995516,Chicago Blackhawks -  NY Islanders,07:00,1548207000,3.02,4.33,2.13,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-ny-islanders-2019-01-23/7995516
7995517,Edmonton Oilers -  Detroit Red Wings,07:30,1548208800,2.17,4.33,2.92,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-detroit-red-wings-2019-01-23/7995517
7995518,Calgary Flames -  Carolina Hurricanes,07:30,1548208800,1.91,4.60,3.76,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-carolina-hurricanes-2019-01-23/7995518
7995519,Toronto Maple Leafs -  Washington Capitals,06:00,1548289800,1.92,4.80,3.55,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-washington-capitals-2019-01-24/7995519
7995520,Montreal Canadiens -  Arizona Coyotes,06:00,1548289800,1.76,4.75,4.15,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-arizona-coyotes-2019-01-24/7995520
7995521,Colorado Avalanche -  Minnesota Wild,08:00,1548297000,2.28,4.40,2.79,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-minnesota-wild-2019-01-24/7995521
7995522,Vegas Golden Knights -  Nashville Predators,08:30,1548298800,2.15,4.40,2.90,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-nashville-predators-2019-01-24/7995522
7995523,Anaheim Ducks -  St. Louis Blues,08:30,1548298800,2.86,4.20,2.29,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-st-louis-blues-2019-01-24/7995523
7995524,Vancouver Canucks -  Carolina Hurricanes,09:00,1548300600,2.46,4.33,2.55,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-carolina-hurricanes-2019-01-24/7995524
7995525,Philadelphia Flyers -  Winnipeg Jets,05:30,1548720000,3.05,4.60,2.16,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-winnipeg-jets-2019-01-29/7995525
7995526,Pittsburgh Penguins -  New Jersey Devils,05:30,1548720000,1.69,5.05,4.45,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-new-jersey-devils-2019-01-29/7995526
7995527,Columbus Blue Jackets -  Buffalo Sabres,05:30,1548806400,1.85,4.75,3.55,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-buffalo-sabres-2019-01-30/7995527
7995529,Boston Bruins -  Winnipeg Jets,05:30,1548806400,2.00,4.50,3.22,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-winnipeg-jets-2019-01-30/7995529
7995528,NY Rangers -  Philadelphia Flyers,06:00,1548808200,2.45,4.50,2.64,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-philadelphia-flyers-2019-01-30/7995528
7995530,Pittsburgh Penguins -  Tampa Bay Lightning,06:30,1548896400,2.65,4.60,2.34,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-tampa-bay-lightning-2019-01-31/7995530
7995531,Dallas Stars -  Buffalo Sabres,07:00,1548898200,1.92,4.50,3.55,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-buffalo-sabres-2019-01-31/7995531
7995532,Boston Bruins -  Philadelphia Flyers,05:30,1548979200,1.76,4.75,3.95,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-philadelphia-flyers-2019-02-01/7995532
7995533,New Jersey Devils -  NY Rangers,05:30,1548979200,2.30,4.50,3.00,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-ny-rangers-2019-02-01/7995533
7995534,Winnipeg Jets -  Columbus Blue Jackets,06:30,1548982800,2.16,4.50,2.90,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-columbus-blue-jackets-2019-02-01/7995534
7995535,Washington Capitals -  Calgary Flames,05:30,1549065600,2.61,4.45,2.35,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-calgary-flames-2019-02-02/7995535
7995536,Pittsburgh Penguins -  Ottawa Senators,05:30,1549065600,1.65,5.00,4.40,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-ottawa-senators-2019-02-02/7995536
7995537,NY Islanders -  Tampa Bay Lightning,05:30,1549065600,3.02,5.05,2.12,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-tampa-bay-lightning-2019-02-02/7995537
7995538,Florida Panthers -  Nashville Predators,05:30,1549065600,2.69,4.40,2.35,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-nashville-predators-2019-02-02/7995538
7995539,Buffalo Sabres -  Chicago Blackhawks,05:30,1549065600,1.98,4.60,3.25,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-chicago-blackhawks-2019-02-02/7995539
7995540,Detroit Red Wings -  Toronto Maple Leafs,06:00,1549067400,3.76,4.85,1.84,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-toronto-maple-leafs-2019-02-02/7995540
7995541,Carolina Hurricanes -  Vegas Golden Knights,06:00,1549067400,2.44,4.40,2.54,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-vegas-golden-knights-2019-02-02/7995541
7995542,Dallas Stars -  Minnesota Wild,06:30,1549069200,2.33,4.33,2.85,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-minnesota-wild-2019-02-02/7995542
7995543,Philadelphia Flyers -  Edmonton Oilers,23:30,1549130400,2.00,4.60,3.30,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-edmonton-oilers-2019-02-02/7995543
7995544,Montreal Canadiens -  New Jersey Devils,00:30,1549134000,1.99,4.50,3.35,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-new-jersey-devils-2019-02-02/7995544
7995545,Columbus Blue Jackets -  St. Louis Blues,05:30,1549152000,2.30,4.40,2.71,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-st-louis-blues-2019-02-03/7995545
7995547,NY Islanders -  Los Angeles Kings,05:30,1549152000,1.90,4.85,3.55,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-los-angeles-kings-2019-02-03/7995547
7995548,Florida Panthers -  Vegas Golden Knights,05:30,1549152000,2.88,4.55,2.18,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-vegas-golden-knights-2019-02-03/7995548
7995549,Ottawa Senators -  Detroit Red Wings,05:30,1549152000,2.28,4.60,2.72,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-detroit-red-wings-2019-02-03/7995549
7995550,Toronto Maple Leafs -  Pittsburgh Penguins,05:30,1549152000,2.11,4.60,2.89,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-pittsburgh-penguins-2019-02-03/7995550
7995551,Winnipeg Jets -  Anaheim Ducks,05:30,1549152000,1.80,4.60,3.86,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-anaheim-ducks-2019-02-03/7995551
7995546,NY Rangers -  Tampa Bay Lightning,06:30,1549155600,3.20,4.75,2.00,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-tampa-bay-lightning-2019-02-03/7995546
7995552,Nashville Predators -  Dallas Stars,06:30,1549155600,1.90,4.40,3.65,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-dallas-stars-2019-02-03/7995552
7995553,Minnesota Wild -  Chicago Blackhawks,06:30,1549155600,1.85,4.60,3.62,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-chicago-blackhawks-2019-02-03/7995553
7995554,Colorado Avalanche -  Vancouver Canucks,08:30,1549162800,1.92,4.60,3.46,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-vancouver-canucks-2019-02-03/7995554
7995555,San Jose Sharks -  Arizona Coyotes,09:00,1549164600,1.71,4.75,4.45,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-arizona-coyotes-2019-02-03/7995555
7995556,Washington Capitals -  Boston Bruins,23:00,1549215000,2.39,4.33,2.66,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-boston-bruins-2019-02-03/7995556
7995557,Montreal Canadiens -  Edmonton Oilers,00:30,1549220400,2.02,4.50,3.35,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-edmonton-oilers-2019-02-03/7995557
7995558,Carolina Hurricanes -  Calgary Flames,00:30,1549220400,2.77,4.40,2.39,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-calgary-flames-2019-02-03/7995558
7995559,Toronto Maple Leafs -  Anaheim Ducks,05:30,1549324800,1.62,5.10,4.70,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-anaheim-ducks-2019-02-05/7995559
7995560,NY Rangers -  Los Angeles Kings,05:30,1549324800,2.21,4.33,2.91,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-los-angeles-kings-2019-02-05/7995560
7995561,Philadelphia Flyers -  Vancouver Canucks,05:30,1549324800,2.03,4.60,3.25,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-vancouver-canucks-2019-02-05/7995561
7995562,Dallas Stars -  Arizona Coyotes,07:00,1549330200,1.91,4.35,3.65,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-arizona-coyotes-2019-02-05/7995562
7995563,New Jersey Devils -  Los Angeles Kings,05:30,1549411200,2.04,4.33,3.30,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-los-angeles-kings-2019-02-06/7995563
7995564,Pittsburgh Penguins -  Carolina Hurricanes,05:30,1549411200,2.10,4.60,3.06,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-carolina-hurricanes-2019-02-06/7995564
7995565,Washington Capitals -  Vancouver Canucks,05:30,1549411200,1.80,4.75,4.15,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-vancouver-canucks-2019-02-06/7995565
7995566,Florida Panthers -  St. Louis Blues,05:30,1549411200,2.60,4.33,2.42,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-st-louis-blues-2019-02-06/7995566
7995567,Boston Bruins -  NY Islanders,05:30,1549411200,1.95,4.40,3.35,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-ny-islanders-2019-02-06/7995567
7995568,Buffalo Sabres -  Minnesota Wild,05:30,1549411200,2.60,4.33,2.45,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-minnesota-wild-2019-02-06/7995568
7995569,Montreal Canadiens -  Anaheim Ducks,06:00,1549413000,1.73,4.60,4.25,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-anaheim-ducks-2019-02-06/7995569
7995570,Tampa Bay Lightning -  Vegas Golden Knights,06:00,1549413000,2.03,4.60,3.16,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-vegas-golden-knights-2019-02-06/7995570
7995571,Nashville Predators -  Arizona Coyotes,06:30,1549414800,1.63,5.00,4.90,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-arizona-coyotes-2019-02-06/7995571
7995572,Winnipeg Jets -  San Jose Sharks,06:30,1549414800,2.29,4.60,2.75,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-san-jose-sharks-2019-02-06/7995572
7995573,Colorado Avalanche -  Columbus Blue Jackets,07:30,1549418400,2.32,5.05,2.70,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-columbus-blue-jackets-2019-02-06/7995573
7995574,Edmonton Oilers -  Chicago Blackhawks,07:30,1549418400,2.14,4.75,2.94,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-chicago-blackhawks-2019-02-06/7995574
7995575,Toronto Maple Leafs -  Ottawa Senators,06:00,1549499400,1.51,6.25,5.40,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-ottawa-senators-2019-02-07/7995575
7995576,NY Rangers -  Boston Bruins,06:30,1549501200,3.10,4.80,2.09,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-boston-bruins-2019-02-07/7995576
7995577,Philadelphia Flyers -  Los Angeles Kings,05:30,1549584000,1.96,4.45,3.60,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-los-angeles-kings-2019-02-08/7995577
7995578,Washington Capitals -  Colorado Avalanche,05:30,1549584000,2.05,4.60,3.13,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-colorado-avalanche-2019-02-08/7995578
7995579,Buffalo Sabres -  Carolina Hurricanes,05:30,1549584000,2.67,4.85,2.35,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-carolina-hurricanes-2019-02-08/7995579
7995580,New Jersey Devils -  NY Islanders,05:30,1549584000,3.04,4.40,2.19,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-ny-islanders-2019-02-08/7995580
7995581,Florida Panthers -  Pittsburgh Penguins,05:30,1549584000,2.75,4.65,2.30,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-pittsburgh-penguins-2019-02-08/7995581
7995582,Montreal Canadiens -  Winnipeg Jets,06:00,1549585800,2.70,4.40,2.47,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-winnipeg-jets-2019-02-08/7995582
7995583,Ottawa Senators -  Anaheim Ducks,06:00,1549585800,2.44,4.33,2.65,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-anaheim-ducks-2019-02-08/7995583
7995584,Detroit Red Wings -  Vegas Golden Knights,06:00,1549585800,3.35,4.50,2.00,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-vegas-golden-knights-2019-02-08/7995584
7995585,Tampa Bay Lightning -  St. Louis Blues,06:00,1549585800,1.90,4.75,3.60,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-st-louis-blues-2019-02-08/7995585
7995586,Nashville Predators -  Dallas Stars,06:30,1549587600,1.97,4.40,3.55,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-dallas-stars-2019-02-08/7995586
7995587,Minnesota Wild -  Edmonton Oilers,06:30,1549587600,1.95,4.50,3.40,https://checkbestodds.com/hockey-odds/nhl/minnesota-wild-edmonton-oilers-2019-02-08/7995587
7995588,Chicago Blackhawks -  Vancouver Canucks,07:00,1549589400,2.20,4.50,2.85,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-vancouver-canucks-2019-02-08/7995588
7995589,Calgary Flames -  San Jose Sharks,07:30,1549591200,2.14,4.60,3.00,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-san-jose-sharks-2019-02-08/7995589
7995590,Arizona Coyotes -  Columbus Blue Jackets,07:30,1549591200,2.97,4.40,2.19,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-columbus-blue-jackets-2019-02-08/7995590
7995591,NY Rangers -  Carolina Hurricanes,06:30,1549674000,2.50,4.33,2.51,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-carolina-hurricanes-2019-02-09/7995591
7995592,Boston Bruins -  Los Angeles Kings,23:30,1549735200,1.65,4.80,4.50,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-los-angeles-kings-2019-02-09/7995592
7995593,Buffalo Sabres -  Detroit Red Wings,23:30,1549735200,2.06,4.50,3.15,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-detroit-red-wings-2019-02-09/7995593
7995594,New Jersey Devils -  Minnesota Wild,23:30,1549735200,2.83,4.33,2.26,https://checkbestodds.com/hockey-odds/nhl/new-jersey-devils-minnesota-wild-2019-02-09/7995594
7995595,NY Islanders -  Colorado Avalanche,23:30,1549735200,2.07,4.40,3.13,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-colorado-avalanche-2019-02-09/7995595
7995596,Philadelphia Flyers -  Anaheim Ducks,23:30,1549735200,1.68,4.80,4.40,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-anaheim-ducks-2019-02-09/7995596
7995597,St. Louis Blues -  Nashville Predators,00:30,1549738800,2.40,4.20,2.70,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-nashville-predators-2019-02-09/7995597
7995598,Ottawa Senators -  Winnipeg Jets,00:30,1549738800,3.26,4.60,1.99,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-winnipeg-jets-2019-02-09/7995598
7995599,Arizona Coyotes -  Dallas Stars,02:30,1549746000,2.92,4.20,2.24,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-dallas-stars-2019-02-09/7995599
7995600,Montreal Canadiens -  Toronto Maple Leafs,05:30,1549756800,2.79,4.40,2.29,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-toronto-maple-leafs-2019-02-10/7995600
7995601,Tampa Bay Lightning -  Pittsburgh Penguins,05:30,1549756800,1.92,4.75,3.40,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-pittsburgh-penguins-2019-02-10/7995601
7995602,Washington Capitals -  Florida Panthers,05:30,1549756800,1.96,4.60,3.28,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-florida-panthers-2019-02-10/7995602
7995603,Edmonton Oilers -  San Jose Sharks,05:30,1549756800,3.10,4.60,2.04,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-san-jose-sharks-2019-02-10/7995603
7995604,Vancouver Canucks -  Calgary Flames,08:30,1549767600,3.38,4.90,2.00,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-calgary-flames-2019-02-10/7995604
