id,game_id,date,home_team,away_team,home_goals,away_goals,venue,WINNER,time,odds_1,odds_x,odds_y
1217,2018020713,2019-01-16,Blue Jackets,Devils,4,1,Nationwide Arena,Blue Jackets,05:30,1.8,4.55,3.88
1218,2018020462,2018-12-11,Red Wings,Kings,3,1,Little Caesars Arena,Red Wings,06:00,2.43,4.3,2.63
1219,2018020714,2019-01-16,Canadiens,Panthers,5,1,Centre Bell,Canadiens,06:00,2.39,4.33,2.62
1220,2018020463,2018-12-11,Lightning,Rangers,6,3,Amalie Arena,Lightning,06:00,1.55,5.5,4.75
1221,2018020715,2019-01-16,Red Wings,Ducks,3,1,Little Caesars Arena,Red Wings,06:00,2.57,4.2,2.56
1222,2018020462,2018-12-11,Red Wings,Kings,3,1,Little Caesars Arena,Red Wings,06:00,2.43,4.3,2.63
1223,2018020714,2019-01-16,Canadiens,Panthers,5,1,Centre Bell,Canadiens,06:00,2.39,4.33,2.62
1224,2018020463,2018-12-11,Lightning,Rangers,6,3,Amalie Arena,Lightning,06:00,1.55,5.5,4.75
1225,2018020715,2019-01-16,Red Wings,Ducks,3,1,Little Caesars Arena,Red Wings,06:00,2.57,4.2,2.56
1226,2018020464,2018-12-11,Sharks,Devils,5,2,SAP Center at San Jose,Sharks,09:00,1.85,4.9,4.05
1227,2018020716,2019-01-16,Predators,Capitals,7,2,Bridgestone Arena,Predators,06:30,1.97,4.5,3.25
1228,2018020464,2018-12-11,Sharks,Devils,5,2,SAP Center at San Jose,Sharks,09:00,1.85,4.9,4.05
1229,2018020717,2019-01-16,Wild,Kings,3,2,Xcel Energy Center,Wild,06:30,2.05,4.2,3.38
1230,2018020718,2019-01-16,Jets,Golden Knights,4,1,Bell MTS Place,Jets,06:30,2.39,4.33,2.6
1231,2018020716,2019-01-16,Predators,Capitals,7,2,Bridgestone Arena,Predators,06:30,1.97,4.5,3.25
1232,2018020717,2019-01-16,Wild,Kings,3,2,Xcel Energy Center,Wild,06:30,2.05,4.2,3.38
1233,2018020718,2019-01-16,Jets,Golden Knights,4,1,Bell MTS Place,Jets,06:30,2.39,4.33,2.6
1234,2018020465,2018-12-12,Bruins,Coyotes,4,3,TD Garden,Bruins,05:30,1.86,4.5,3.86
1235,2018020719,2019-01-16,Stars,Lightning,0,2,American Airlines Center,Lightning,07:00,3.25,4.33,2.0
1236,2018020719,2019-01-16,Stars,Lightning,0,2,American Airlines Center,Lightning,07:00,3.25,4.33,2.0
1237,2018020720,2019-01-16,Sharks,Penguins,5,2,SAP Center at San Jose,Sharks,08:30,2.22,4.4,2.9
1238,2018020466,2018-12-12,Sabres,Kings,4,3,KeyBank Center,Sabres,05:30,1.9,4.3,3.72
1239,2018020720,2019-01-16,Sharks,Penguins,5,2,SAP Center at San Jose,Sharks,08:30,2.22,4.4,2.9
1240,2018020721,2019-01-17,Senators,Avalanche,5,2,Canadian Tire Centre,Senators,05:30,3.4,4.6,1.89
1241,2018020468,2018-12-12,Hurricanes,Maple Leafs,1,4,PNC Arena,Maple Leafs,05:30,2.88,4.45,2.25
1242,2018020721,2019-01-17,Senators,Avalanche,5,2,Canadian Tire Centre,Senators,05:30,3.4,4.6,1.89
1243,2018020469,2018-12-12,Blue Jackets,Canucks,2,3,Nationwide Arena,Canucks,05:30,1.85,4.5,3.85
1244,2018020722,2019-01-17,Flyers,Bruins,4,3,Wells Fargo Center,Flyers,06:00,3.2,4.35,2.04
1245,2018020465,2018-12-12,Bruins,Coyotes,4,3,TD Garden,Bruins,05:30,1.86,4.5,3.86
1246,2018020722,2019-01-17,Flyers,Bruins,4,3,Wells Fargo Center,Flyers,06:00,3.2,4.35,2.04
1247,2018020466,2018-12-12,Sabres,Kings,4,3,KeyBank Center,Sabres,05:30,1.9,4.3,3.72
1248,2018020468,2018-12-12,Hurricanes,Maple Leafs,1,4,PNC Arena,Maple Leafs,05:30,2.88,4.45,2.25
1249,2018020723,2019-01-17,Flames,Sabres,3,4,Scotiabank Saddledome,Sabres,08:00,1.67,4.95,4.25
1250,2018020723,2019-01-17,Flames,Sabres,3,4,Scotiabank Saddledome,Sabres,08:00,1.67,4.95,4.25
1251,2018020469,2018-12-12,Blue Jackets,Canucks,2,3,Nationwide Arena,Canucks,05:30,1.85,4.5,3.85
1252,2018020724,2019-01-17,Canucks,Oilers,2,3,Rogers Arena,Oilers,08:30,2.39,4.2,2.61
1253,2018020725,2019-01-17,Coyotes,Sharks,6,3,Gila River Arena,Coyotes,08:30,3.05,4.7,2.04
1254,2018020724,2019-01-17,Canucks,Oilers,2,3,Rogers Arena,Oilers,08:30,2.39,4.2,2.61
1255,2018020725,2019-01-17,Coyotes,Sharks,6,3,Gila River Arena,Coyotes,08:30,3.05,4.7,2.04
1256,2018020726,2019-01-18,Bruins,Blues,5,2,TD Garden,Bruins,05:30,2.01,4.4,3.25
1257,2018020727,2019-01-18,Islanders,Devils,4,1,NYCB Live/Nassau Coliseum,Islanders,05:30,1.99,4.5,3.25
1258,2018020728,2019-01-18,Rangers,Blackhawks,4,3,Madison Square Garden,Rangers,05:30,2.38,4.33,2.7
1259,2018020467,2018-12-12,Capitals,Red Wings,6,2,Capital One Arena,Capitals,06:00,1.67,5.3,5.45
1260,2018020726,2019-01-18,Bruins,Blues,5,2,TD Garden,Bruins,05:30,2.01,4.4,3.25
1261,2018020467,2018-12-12,Capitals,Red Wings,6,2,Capital One Arena,Capitals,06:00,1.67,5.3,5.45
1262,2018020727,2019-01-18,Islanders,Devils,4,1,NYCB Live/Nassau Coliseum,Islanders,05:30,1.99,4.5,3.25
1263,2018020470,2018-12-12,Blues,Panthers,4,3,Enterprise Center,Blues,06:30,2.38,4.2,2.65
1264,2018020728,2019-01-18,Rangers,Blackhawks,4,3,Madison Square Garden,Rangers,05:30,2.38,4.33,2.7
1265,2018020471,2018-12-12,Predators,Senators,3,1,Bridgestone Arena,Predators,06:30,1.56,5.5,5.15
1266,2018020729,2019-01-18,Lightning,Maple Leafs,2,4,Amalie Arena,Maple Leafs,06:00,2.05,4.55,3.04
1267,2018020472,2018-12-12,Wild,Canadiens,7,1,Xcel Energy Center,Wild,06:30,2.05,4.33,3.4
1268,2018020729,2019-01-18,Lightning,Maple Leafs,2,4,Amalie Arena,Maple Leafs,06:00,2.05,4.55,3.04
1269,2018020473,2018-12-12,Jets,Blackhawks,6,3,Bell MTS Place,Jets,06:30,1.66,4.9,4.75
1270,2018020730,2019-01-18,Predators,Jets,1,5,Bridgestone Arena,Jets,06:30,1.91,4.45,3.44
1271,2018020470,2018-12-12,Blues,Panthers,4,3,Enterprise Center,Blues,06:30,2.38,4.2,2.65
1272,2018020731,2019-01-18,Wild,Ducks,0,3,Xcel Energy Center,Ducks,06:30,2.04,4.35,3.5
1273,2018020730,2019-01-18,Predators,Jets,1,5,Bridgestone Arena,Jets,06:30,1.91,4.45,3.44
1274,2018020731,2019-01-18,Wild,Ducks,0,3,Xcel Energy Center,Ducks,06:30,2.04,4.35,3.5
1275,2018020732,2019-01-18,Stars,Kings,1,2,American Airlines Center,Kings,07:00,1.89,4.25,3.65
1276,2018020471,2018-12-12,Predators,Senators,3,1,Bridgestone Arena,Predators,06:30,1.56,5.5,5.15
1277,2018020732,2019-01-18,Stars,Kings,1,2,American Airlines Center,Kings,07:00,1.89,4.25,3.65
1278,2018020472,2018-12-12,Wild,Canadiens,7,1,Xcel Energy Center,Wild,06:30,2.05,4.33,3.4
1279,2018020733,2019-01-19,Panthers,Maple Leafs,3,1,BB&T Center,Panthers,05:30,2.95,4.33,2.23
1280,2018020734,2019-01-19,Blue Jackets,Canadiens,1,4,Nationwide Arena,Canadiens,05:30,2.05,4.4,3.16
1281,2018020733,2019-01-19,Panthers,Maple Leafs,3,1,BB&T Center,Panthers,05:30,2.95,4.33,2.23
1282,2018020734,2019-01-19,Blue Jackets,Canadiens,1,4,Nationwide Arena,Canadiens,05:30,2.05,4.4,3.16
1283,2018020473,2018-12-12,Jets,Blackhawks,6,3,Bell MTS Place,Jets,06:30,1.66,4.9,4.75
1284,2018020735,2019-01-19,Capitals,Islanders,0,2,Capital One Arena,Islanders,06:00,1.96,4.65,3.58
1285,2018020474,2018-12-12,Avalanche,Oilers,4,6,Pepsi Center,Oilers,07:30,2.1,4.4,3.08
1286,2018020736,2019-01-19,Hurricanes,Senators,1,4,PNC Arena,Senators,06:00,1.71,4.85,4.25
1287,2018020474,2018-12-12,Avalanche,Oilers,4,6,Pepsi Center,Oilers,07:30,2.1,4.4,3.08
1288,2018020735,2019-01-19,Capitals,Islanders,0,2,Capital One Arena,Islanders,06:00,1.96,4.65,3.58
1289,2018020475,2018-12-13,Islanders,Golden Knights,2,3,Barclays Center,Golden Knights,05:30,2.97,4.33,2.19
1290,2018020736,2019-01-19,Hurricanes,Senators,1,4,PNC Arena,Senators,06:00,1.71,4.85,4.25
1291,2018020475,2018-12-13,Islanders,Golden Knights,2,3,Barclays Center,Golden Knights,05:30,2.97,4.33,2.19
1292,2018020737,2019-01-19,Flames,Red Wings,6,4,Scotiabank Saddledome,Flames,07:30,1.62,4.95,4.8
1293,2018020738,2019-01-19,Coyotes,Penguins,2,3,Gila River Arena,Penguins,07:30,3.48,4.33,2.04
1294,2018020737,2019-01-19,Flames,Red Wings,6,4,Scotiabank Saddledome,Flames,07:30,1.62,4.95,4.8
1295,2018020738,2019-01-19,Coyotes,Penguins,2,3,Gila River Arena,Penguins,07:30,3.48,4.33,2.04
1296,2018020739,2019-01-19,Canucks,Sabres,4,3,Rogers Arena,Canucks,08:30,2.55,4.2,2.5
1297,2018020476,2018-12-13,Blackhawks,Penguins,6,3,United Center,Blackhawks,06:30,3.45,4.6,1.92
1298,2018020739,2019-01-19,Canucks,Sabres,4,3,Rogers Arena,Canucks,08:30,2.55,4.2,2.5
1299,2018020476,2018-12-13,Blackhawks,Penguins,6,3,United Center,Blackhawks,06:30,3.45,4.6,1.92
1300,2018020740,2019-01-19,Devils,Ducks,2,3,Prudential Center,Ducks,23:30,2.24,4.5,2.85
1301,2018020477,2018-12-13,Flames,Flyers,6,5,Scotiabank Saddledome,Flames,07:00,1.87,4.75,3.6
1302,2018020477,2018-12-13,Flames,Flyers,6,5,Scotiabank Saddledome,Flames,07:00,1.87,4.75,3.6
1303,2018020478,2018-12-13,Ducks,Stars,6,3,Honda Center,Ducks,08:30,2.43,4.0,2.65
1304,2018020740,2019-01-19,Devils,Ducks,2,3,Prudential Center,Ducks,23:30,2.24,4.5,2.85
1305,2018020478,2018-12-13,Ducks,Stars,6,3,Honda Center,Ducks,08:30,2.43,4.0,2.65
1306,2018020741,2019-01-19,Avalanche,Kings,7,1,Pepsi Center,Avalanche,01:30,1.9,4.6,3.6
1307,2018020479,2018-12-14,Sabres,Coyotes,3,1,KeyBank Center,Sabres,05:30,2.09,4.3,3.09
1308,2018020741,2019-01-19,Avalanche,Kings,7,1,Pepsi Center,Avalanche,01:30,1.9,4.6,3.6
1309,2018020480,2018-12-14,Blue Jackets,Kings,4,1,Nationwide Arena,Blue Jackets,05:30,1.74,4.65,4.3
1310,2018020479,2018-12-14,Sabres,Coyotes,3,1,KeyBank Center,Sabres,05:30,2.09,4.3,3.09
1311,2018020480,2018-12-14,Blue Jackets,Kings,4,1,Nationwide Arena,Blue Jackets,05:30,1.74,4.65,4.3
1312,2018020481,2018-12-14,Canadiens,Hurricanes,6,4,Centre Bell,Canadiens,06:00,2.45,4.2,2.75
1313,2018020482,2018-12-14,Lightning,Maple Leafs,4,1,Amalie Arena,Lightning,06:00,2.14,4.4,2.99
1314,2018020481,2018-12-14,Canadiens,Hurricanes,6,4,Centre Bell,Canadiens,06:00,2.45,4.2,2.75
1315,2018020745,2019-01-20,Blues,Senators,3,2,Enterprise Center,Blues,05:30,1.72,4.9,4.1
1316,2018020482,2018-12-14,Lightning,Maple Leafs,4,1,Amalie Arena,Lightning,06:00,2.14,4.4,2.99
1317,2018020746,2019-01-20,Stars,Jets,4,2,American Airlines Center,Stars,05:30,2.59,4.35,2.44
1318,2018020742,2019-01-20,Bruins,Rangers,2,3,TD Garden,Rangers,05:30,1.61,4.85,4.7
1319,2018020743,2019-01-20,Canadiens,Flyers,2,5,Centre Bell,Flyers,05:30,2.3,4.2,2.77
1320,2018020483,2018-12-14,Predators,Canucks,4,3,Bridgestone Arena,Predators,06:30,1.71,4.5,4.4
1321,2018020484,2018-12-14,Wild,Panthers,5,1,Xcel Energy Center,Wild,06:30,1.89,4.45,3.84
1322,2018020485,2018-12-14,Jets,Oilers,5,4,Bell MTS Place,Jets,06:30,1.88,4.8,3.5
1323,2018020744,2019-01-20,Lightning,Sharks,6,3,Amalie Arena,Lightning,05:30,2.05,4.5,3.14
1324,2018020745,2019-01-20,Blues,Senators,3,2,Enterprise Center,Blues,05:30,1.72,4.9,4.1
1325,2018020746,2019-01-20,Stars,Jets,4,2,American Airlines Center,Stars,05:30,2.59,4.35,2.44
1326,2018020742,2019-01-20,Bruins,Rangers,2,3,TD Garden,Rangers,05:30,1.61,4.85,4.7
1327,2018020743,2019-01-20,Canadiens,Flyers,2,5,Centre Bell,Flyers,05:30,2.3,4.2,2.77
1328,2018020744,2019-01-20,Lightning,Sharks,6,3,Amalie Arena,Lightning,05:30,2.05,4.5,3.14
1329,2018020747,2019-01-20,Predators,Panthers,2,4,Bridgestone Arena,Panthers,06:30,1.71,4.9,4.45
1330,2018020483,2018-12-14,Predators,Canucks,4,3,Bridgestone Arena,Predators,06:30,1.71,4.5,4.4
1331,2018020484,2018-12-14,Wild,Panthers,5,1,Xcel Energy Center,Wild,06:30,1.89,4.45,3.84
1332,2018020485,2018-12-14,Jets,Oilers,5,4,Bell MTS Place,Jets,06:30,1.88,4.8,3.5
1333,2018020747,2019-01-20,Predators,Panthers,2,4,Bridgestone Arena,Panthers,06:30,1.71,4.9,4.45
1334,2018020748,2019-01-20,Wild,Blue Jackets,2,1,Xcel Energy Center,Wild,07:30,2.28,4.2,2.85
1335,2018020748,2019-01-20,Wild,Blue Jackets,2,1,Xcel Energy Center,Wild,07:30,2.28,4.2,2.85
1336,2018020750,2019-01-20,Golden Knights,Penguins,7,3,T-Mobile Arena,Golden Knights,08:30,2.08,4.7,3.1
1337,2018020486,2018-12-14,Sharks,Stars,3,2,SAP Center at San Jose,Sharks,09:00,1.74,4.5,4.05
1338,2018020749,2019-01-20,Oilers,Flames,2,5,Rogers Place,Flames,08:30,2.85,4.33,2.21
1339,2018020750,2019-01-20,Golden Knights,Penguins,7,3,T-Mobile Arena,Golden Knights,08:30,2.08,4.7,3.1
1340,2018020486,2018-12-14,Sharks,Stars,3,2,SAP Center at San Jose,Sharks,09:00,1.74,4.5,4.05
1341,2018020487,2018-12-15,Devils,Golden Knights,5,4,Prudential Center,Devils,05:30,2.97,4.33,2.19
1342,2018020488,2018-12-15,Rangers,Coyotes,3,4,Madison Square Garden,Coyotes,05:30,2.05,4.2,3.32
1343,2018020749,2019-01-20,Oilers,Flames,2,5,Rogers Place,Flames,08:30,2.85,4.33,2.21
1344,2018020489,2018-12-15,Penguins,Bruins,5,3,PPG Paints Arena,Penguins,05:30,1.94,4.35,3.38
1345,2018020487,2018-12-15,Devils,Golden Knights,5,4,Prudential Center,Devils,05:30,2.97,4.33,2.19
1346,2018020488,2018-12-15,Rangers,Coyotes,3,4,Madison Square Garden,Coyotes,05:30,2.05,4.2,3.32
1347,2018020489,2018-12-15,Penguins,Bruins,5,3,PPG Paints Arena,Penguins,05:30,1.94,4.35,3.38
1348,2018020751,2019-01-20,Blackhawks,Capitals,8,5,United Center,Blackhawks,23:00,3.15,4.5,2.04
1349,2018020751,2019-01-20,Blackhawks,Capitals,8,5,United Center,Blackhawks,23:00,3.15,4.5,2.04
1350,2018020752,2019-01-20,Islanders,Ducks,3,0,NYCB Live/Nassau Coliseum,Islanders,01:30,1.73,4.5,4.35
1351,2018020752,2019-01-20,Islanders,Ducks,3,0,NYCB Live/Nassau Coliseum,Islanders,01:30,1.73,4.5,4.35
1352,2018020753,2019-01-20,Canucks,Red Wings,3,2,Rogers Arena,Canucks,02:30,2.11,4.33,3.05
1353,2018020490,2018-12-15,Red Wings,Senators,2,4,Little Caesars Arena,Senators,06:00,2.15,4.33,2.95
1354,2018020753,2019-01-20,Canucks,Red Wings,3,2,Rogers Arena,Canucks,02:30,2.11,4.33,3.05
1355,2018020754,2019-01-21,Maple Leafs,Coyotes,2,4,Scotiabank Arena,Coyotes,05:30,1.6,5.55,4.8
1356,2018020491,2018-12-15,Hurricanes,Capitals,5,6,PNC Arena,Capitals,06:00,3.0,4.3,2.19
1357,2018020490,2018-12-15,Red Wings,Senators,2,4,Little Caesars Arena,Senators,06:00,2.15,4.33,2.95
1358,2018020491,2018-12-15,Hurricanes,Capitals,5,6,PNC Arena,Capitals,06:00,3.0,4.3,2.19
1359,2018020492,2018-12-15,Blues,Avalanche,4,3,Enterprise Center,Blues,06:30,2.63,4.3,2.35
1360,2018020754,2019-01-21,Maple Leafs,Coyotes,2,4,Scotiabank Arena,Coyotes,05:30,1.6,5.55,4.8
1361,2018020492,2018-12-15,Blues,Avalanche,4,3,Enterprise Center,Blues,06:30,2.63,4.3,2.35
1362,2018020755,2019-01-21,Oilers,Hurricanes,4,7,Rogers Place,Hurricanes,08:00,2.83,4.2,2.3
1363,2018020493,2018-12-15,Blackhawks,Jets,3,4,United Center,Jets,07:00,2.91,4.55,2.15
1364,2018020493,2018-12-15,Blackhawks,Jets,3,4,United Center,Jets,07:00,2.91,4.55,2.15
1365,2018020494,2018-12-15,Oilers,Flyers,4,1,Rogers Place,Oilers,07:30,2.41,4.33,2.6
1366,2018020494,2018-12-15,Oilers,Flyers,4,1,Rogers Place,Oilers,07:30,2.41,4.33,2.6
1367,2018020495,2018-12-15,Wild,Flames,1,2,Xcel Energy Center,Flames,00:00,2.3,4.2,2.83
1368,2018020495,2018-12-15,Wild,Flames,1,2,Xcel Energy Center,Flames,00:00,2.3,4.2,2.83
1369,2018020496,2018-12-16,Canadiens,Senators,5,2,Centre Bell,Canadiens,05:30,1.61,5.2,4.95
1370,2018020497,2018-12-16,Panthers,Maple Leafs,4,3,BB&T Center,Panthers,05:30,3.32,4.5,1.98
1371,2018020755,2019-01-21,Oilers,Hurricanes,4,7,Rogers Place,Hurricanes,08:00,2.83,4.2,2.3
1372,2018020756,2019-01-21,Avalanche,Predators,1,4,Pepsi Center,Predators,01:30,2.5,4.2,2.5
1373,2018020756,2019-01-21,Avalanche,Predators,1,4,Pepsi Center,Predators,01:30,2.5,4.2,2.5
1374,2018020759,2019-01-21,Kings,Blues,4,3,STAPLES Center,Kings,02:30,2.88,4.1,2.24
1375,2018020759,2019-01-21,Kings,Blues,4,3,STAPLES Center,Kings,02:30,2.88,4.1,2.24
1376,2018020757,2019-01-21,Golden Knights,Wild,2,4,T-Mobile Arena,Wild,04:30,1.87,4.4,3.65
1377,2018020757,2019-01-21,Golden Knights,Wild,2,4,T-Mobile Arena,Wild,04:30,1.87,4.4,3.65
1378,2018020498,2018-12-16,Islanders,Red Wings,4,3,NYCB Live/Nassau Coliseum,Islanders,05:30,1.77,4.5,4.05
1379,2018020499,2018-12-16,Penguins,Kings,4,3,PPG Paints Arena,Penguins,05:30,1.85,4.6,3.92
1380,2018020500,2018-12-16,Capitals,Sabres,4,3,Capital One Arena,Capitals,05:30,2.0,4.8,3.08
1381,2018020501,2018-12-16,Blue Jackets,Ducks,1,2,Nationwide Arena,Ducks,05:30,1.93,4.4,3.72
1382,2018020758,2019-01-22,Panthers,Sharks,6,2,BB&T Center,Panthers,05:30,2.7,4.33,2.29
1383,2018020758,2019-01-22,Panthers,Sharks,6,2,BB&T Center,Panthers,05:30,2.7,4.33,2.29
1384,2018020496,2018-12-16,Canadiens,Senators,5,2,Centre Bell,Canadiens,05:30,1.61,5.2,4.95
1385,2018020760,2019-01-23,Capitals,Sharks,6,7,Capital One Arena,Sharks,05:30,2.16,4.2,2.98
1386,2018020497,2018-12-16,Panthers,Maple Leafs,4,3,BB&T Center,Panthers,05:30,3.32,4.5,1.98
1387,2018020760,2019-01-23,Capitals,Sharks,6,7,Capital One Arena,Sharks,05:30,2.16,4.2,2.98
1388,2018020498,2018-12-16,Islanders,Red Wings,4,3,NYCB Live/Nassau Coliseum,Islanders,05:30,1.77,4.5,4.05
1389,2018020761,2019-01-23,Senators,Coyotes,2,3,Canadian Tire Centre,Coyotes,06:00,2.45,4.25,2.55
1390,2018020499,2018-12-16,Penguins,Kings,4,3,PPG Paints Arena,Penguins,05:30,1.85,4.6,3.92
1391,2018020761,2019-01-23,Senators,Coyotes,2,3,Canadian Tire Centre,Coyotes,06:00,2.45,4.25,2.55
1392,2018020500,2018-12-16,Capitals,Sabres,4,3,Capital One Arena,Capitals,05:30,2.0,4.8,3.08
1393,2018020501,2018-12-16,Blue Jackets,Ducks,1,2,Nationwide Arena,Ducks,05:30,1.93,4.4,3.72
1394,2018020502,2018-12-16,Predators,Devils,2,1,Bridgestone Arena,Predators,06:30,1.8,4.5,4.15
1395,2018020502,2018-12-16,Predators,Devils,2,1,Bridgestone Arena,Predators,06:30,1.8,4.5,4.15
1396,2018020503,2018-12-16,Avalanche,Stars,6,4,Pepsi Center,Avalanche,07:30,2.0,4.33,3.32
1397,2018020503,2018-12-16,Avalanche,Stars,6,4,Pepsi Center,Avalanche,07:30,2.0,4.33,3.32
1398,2018020504,2018-12-16,Canucks,Flyers,5,1,Rogers Arena,Canucks,08:30,2.4,5.0,2.7
1399,2018020504,2018-12-16,Canucks,Flyers,5,1,Rogers Arena,Canucks,08:30,2.4,5.0,2.7
1400,2018020505,2018-12-16,Rangers,Golden Knights,3,4,Madison Square Garden,Golden Knights,23:00,3.15,4.33,2.1
1401,2018020780,2019-02-01,Jets,Blue Jackets,4,3,Bell MTS Place,Jets,06:30,2.16,4.5,2.9
1402,2018020781,2019-02-02,Sabres,Blackhawks,3,7,KeyBank Center,Blackhawks,05:30,1.98,4.6,3.25
1403,2018020782,2019-02-02,Panthers,Predators,1,4,BB&T Center,Predators,05:30,2.69,4.4,2.35
1404,2018020783,2019-02-02,Islanders,Lightning,0,1,NYCB Live/Nassau Coliseum,Lightning,05:30,3.02,5.05,2.12
1405,2018020784,2019-02-02,Penguins,Senators,5,3,PPG Paints Arena,Penguins,05:30,1.65,5.0,4.4
1406,2018020785,2019-02-02,Capitals,Flames,4,3,Capital One Arena,Capitals,05:30,2.61,4.45,2.35
1407,2018020781,2019-02-02,Sabres,Blackhawks,3,7,KeyBank Center,Blackhawks,05:30,1.98,4.6,3.25
1408,2018020782,2019-02-02,Panthers,Predators,1,4,BB&T Center,Predators,05:30,2.69,4.4,2.35
1409,2018020783,2019-02-02,Islanders,Lightning,0,1,NYCB Live/Nassau Coliseum,Lightning,05:30,3.02,5.05,2.12
1410,2018020784,2019-02-02,Penguins,Senators,5,3,PPG Paints Arena,Penguins,05:30,1.65,5.0,4.4
1411,2018020785,2019-02-02,Capitals,Flames,4,3,Capital One Arena,Capitals,05:30,2.61,4.45,2.35
1412,2018020786,2019-02-02,Red Wings,Maple Leafs,3,2,Little Caesars Arena,Red Wings,06:00,3.76,4.85,1.84
1413,2018020787,2019-02-02,Hurricanes,Golden Knights,5,2,PNC Arena,Hurricanes,06:00,2.44,4.4,2.54
1414,2018020786,2019-02-02,Red Wings,Maple Leafs,3,2,Little Caesars Arena,Red Wings,06:00,3.76,4.85,1.84
1415,2018020787,2019-02-02,Hurricanes,Golden Knights,5,2,PNC Arena,Hurricanes,06:00,2.44,4.4,2.54
1416,2018020788,2019-02-02,Stars,Wild,3,1,American Airlines Center,Stars,06:30,2.33,4.33,2.85
1417,2018020788,2019-02-02,Stars,Wild,3,1,American Airlines Center,Stars,06:30,2.33,4.33,2.85
1418,2018020789,2019-02-02,Flyers,Oilers,5,4,Wells Fargo Center,Flyers,23:30,2.0,4.6,3.3
1419,2018020789,2019-02-02,Flyers,Oilers,5,4,Wells Fargo Center,Flyers,23:30,2.0,4.6,3.3
1420,2018020790,2019-02-02,Canadiens,Devils,2,3,Centre Bell,Devils,00:30,1.99,4.5,3.35
1421,2018020790,2019-02-02,Canadiens,Devils,2,3,Centre Bell,Devils,00:30,1.99,4.5,3.35
1422,2018020797,2019-02-03,Jets,Ducks,9,3,Bell MTS Place,Jets,05:30,1.8,4.6,3.86
1423,2018020791,2019-02-03,Maple Leafs,Penguins,3,2,Scotiabank Arena,Maple Leafs,05:30,2.11,4.6,2.89
1424,2018020792,2019-02-03,Senators,Red Wings,0,2,Canadian Tire Centre,Red Wings,05:30,2.28,4.6,2.72
1425,2018020793,2019-02-03,Panthers,Golden Knights,3,1,BB&T Center,Panthers,05:30,2.88,4.55,2.18
1426,2018020794,2019-02-03,Islanders,Kings,4,2,NYCB Live/Nassau Coliseum,Islanders,05:30,1.9,4.85,3.55
1427,2018020796,2019-02-03,Blue Jackets,Blues,2,4,Nationwide Arena,Blues,05:30,2.3,4.4,2.71
1428,2018020797,2019-02-03,Jets,Ducks,9,3,Bell MTS Place,Jets,05:30,1.8,4.6,3.86
1429,2018020791,2019-02-03,Maple Leafs,Penguins,3,2,Scotiabank Arena,Maple Leafs,05:30,2.11,4.6,2.89
1430,2018020792,2019-02-03,Senators,Red Wings,0,2,Canadian Tire Centre,Red Wings,05:30,2.28,4.6,2.72
1431,2018020793,2019-02-03,Panthers,Golden Knights,3,1,BB&T Center,Panthers,05:30,2.88,4.55,2.18
1432,2018020794,2019-02-03,Islanders,Kings,4,2,NYCB Live/Nassau Coliseum,Islanders,05:30,1.9,4.85,3.55
1433,2018020796,2019-02-03,Blue Jackets,Blues,2,4,Nationwide Arena,Blues,05:30,2.3,4.4,2.71
1434,2018020798,2019-02-03,Predators,Stars,1,3,Bridgestone Arena,Stars,06:30,1.9,4.4,3.65
1435,2018020799,2019-02-03,Wild,Blackhawks,3,4,Xcel Energy Center,Blackhawks,06:30,1.85,4.6,3.62
1436,2018020795,2019-02-03,Rangers,Lightning,2,3,Madison Square Garden,Lightning,06:30,3.2,4.75,2.0
1437,2018020798,2019-02-03,Predators,Stars,1,3,Bridgestone Arena,Stars,06:30,1.9,4.4,3.65
1438,2018020799,2019-02-03,Wild,Blackhawks,3,4,Xcel Energy Center,Blackhawks,06:30,1.85,4.6,3.62
1439,2018020795,2019-02-03,Rangers,Lightning,2,3,Madison Square Garden,Lightning,06:30,3.2,4.75,2.0
1440,2018020800,2019-02-03,Avalanche,Canucks,1,5,Pepsi Center,Canucks,08:30,1.92,4.6,3.46
1441,2018020800,2019-02-03,Avalanche,Canucks,1,5,Pepsi Center,Canucks,08:30,1.92,4.6,3.46
1442,2018020801,2019-02-03,Sharks,Coyotes,3,2,SAP Center at San Jose,Sharks,09:00,1.71,4.75,4.45
1443,2018020801,2019-02-03,Sharks,Coyotes,3,2,SAP Center at San Jose,Sharks,09:00,1.71,4.75,4.45
1444,2018020802,2019-02-03,Capitals,Bruins,0,1,Capital One Arena,Bruins,23:00,2.39,4.33,2.66
1445,2018020802,2019-02-03,Capitals,Bruins,0,1,Capital One Arena,Bruins,23:00,2.39,4.33,2.66
1446,2018020803,2019-02-03,Canadiens,Oilers,4,3,Centre Bell,Canadiens,00:30,2.02,4.5,3.35
1447,2018020804,2019-02-03,Hurricanes,Flames,3,4,PNC Arena,Flames,00:30,2.77,4.4,2.39
1448,2018020803,2019-02-03,Canadiens,Oilers,4,3,Centre Bell,Canadiens,00:30,2.02,4.5,3.35
1449,2018020804,2019-02-03,Hurricanes,Flames,3,4,PNC Arena,Flames,00:30,2.77,4.4,2.39
1450,2018020805,2019-02-05,Maple Leafs,Ducks,6,1,Scotiabank Arena,Maple Leafs,05:30,1.62,5.1,4.7
